종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%)
025000,KPX케미칼,"48,200",100,0.2,"3,884","185,637,650","48,200","48,450","47,350","233,288,000,000",0.01,"4,840,000","1,343,584",27.76
110790,크리스에프앤씨,"19,850",-150,-0.8,"8,889","179,012,700","20,050","20,600","19,750","232,552,278,000",0.01,"11,715,480","15,718",0.13
067080,대화제약,"12,700",-200,-1.6,"565,517","7,336,466,300","13,150","13,400","12,600","231,457,169,800",0.01,"18,224,974","933,541",5.12
121440,골프존뉴딘홀딩스,"5,400",120,2.3,"658,844","3,608,663,130","5,310","5,720","5,210","231,318,817,200",0.01,"42,836,818","1,021,544",2.38
006620,동구바이오제약,"24,050","1,000",4.3,"523,640","12,496,898,300","23,150","24,350","23,150","230,976,200,000",0.01,"9,604,000","268,096",2.79
282880,코윈테크,"24,900",-500,-2.0,"114,683","2,867,361,300","25,400","25,400","24,800","230,362,150,800",0.01,"9,251,492","114,893",1.24
278650,노터스,"30,900","4,050",15.1,"4,651,539","141,543,004,950","27,650","33,600","27,200","229,912,840,500",0.01,"7,440,545","13,848",0.19
214390,경보제약,"9,610",110,1.2,"788,540","7,891,271,200","10,400","10,600","9,550","229,744,924,600",0.01,"23,906,860","395,386",1.65
004710,한솔테크닉스,"7,140",-30,-0.4,"160,417","1,135,598,290","7,080","7,190","7,020","229,264,528,920",0.01,"32,109,878","4,255,028",13.25
142280,녹십자엠에스,"10,850",250,2.4,"1,942,858","20,957,580,050","10,850","11,200","10,350","229,122,520,550",0.01,"21,117,283","42,906",0.2
015860,일진홀딩스,"4,640",110,2.4,"344,796","1,581,757,240","4,530","4,690","4,475","228,972,321,120",0.01,"49,347,483","1,258,207",2.55
053610,프로텍,"20,800",200,1.0,"849,621","17,997,056,800","20,700","21,900","20,350","228,800,000,000",0.01,"11,000,000","808,219",7.35
016590,신대양제지,"56,400",800,1.4,"9,056","508,068,100","55,600","56,900","55,500","227,279,704,800",0.01,"4,029,782","315,473",7.83
003120,일성신약,"85,200","1,300",1.6,"19,552","1,670,904,000","85,500","86,700","84,100","226,632,000,000",0.01,"2,660,000","186,600",7.02
136490,선진,"9,520",110,1.2,"68,589","654,809,790","9,480","9,690","9,330","226,381,830,080",0.01,"23,779,604","2,918,369",12.27
067290,JW신약,"5,420",-80,-1.4,"539,372","2,981,798,820","5,580","5,650","5,420","225,836,039,720",0.01,"41,667,166","714,791",1.72
041830,인바디,"16,500",300,1.8,"93,154","1,521,989,200","16,100","16,550","16,000","225,782,403,000",0.01,"13,683,782","2,988,822",21.84
035890,서희건설,"1,090",10,0.9,"522,783","563,294,445","1,085","1,095","1,060","225,718,494,920",0.01,"207,081,188","20,000,896",9.66
003070,코오롱글로벌,"8,950",230,2.6,"67,089","590,264,710","8,750","8,980","8,680","225,633,420,100",0.01,"25,210,438","588,529",2.33
068290,삼성출판사,"22,500","1,500",7.1,"405,017","8,934,892,750","20,850","22,600","20,750","225,000,000,000",0.01,"10,000,000","88,397",0.88
015750,성우하이텍,"2,800",-5,-0.2,"282,065","787,316,080","2,805","2,825","2,760","224,000,000,000",0.01,"80,000,000","10,401,736",13.0
298040,효성중공업,"24,000",850,3.7,"149,306","3,549,551,600","23,300","24,100","23,250","223,789,152,000",0.01,"9,324,548","465,365",4.99
067000,조이시티,"15,700",0,0.0,"158,889","2,470,415,150","15,500","15,850","15,200","222,764,678,100",0.01,"14,188,833","380,410",2.68
155650,와이엠씨,"11,150",50,0.4,"248,843","2,752,495,300","11,200","11,300","10,800","222,714,091,700",0.01,"19,974,358","1,623,077",8.13
004380,삼익THK,"10,600",-150,-1.4,"14,853","157,829,500","10,700","10,850","10,550","222,600,000,000",0.01,"21,000,000","7,339,398",34.95
183190,아세아시멘트,"56,900",-500,-0.9,"2,957","168,065,600","56,200","57,200","56,200","221,671,532,100",0.01,"3,895,809","132,115",3.39
091120,이엠텍,"13,800","1,100",8.7,"984,110","13,067,040,150","12,450","14,000","12,300","221,640,916,800",0.01,"16,060,936","603,331",3.76
095340,ISC,"15,650",-150,-1.0,"240,171","3,818,986,650","15,700","16,300","15,400","221,330,250,200",0.01,"14,142,508","435,151",3.08
063570,한국전자금융,"6,470",-30,-0.5,"217,484","1,404,785,380","6,500","6,640","6,340","220,935,800,160",0.01,"34,147,728","3,281,049",9.61
035510,신세계 I&C,"128,000","-5,000",-3.8,"7,000","903,507,000","132,500","133,000","128,000","220,160,000,000",0.01,"1,720,000","16,703",0.97
003920,남양유업,"305,500","6,000",2.0,"3,893","1,178,791,000","303,000","306,000","300,000","219,960,000,000",0.01,"720,000","183,218",25.45
226330,신테카바이오,"16,600",900,5.7,"6,173,018","102,911,479,750","15,850","17,400","15,700","219,817,465,600",0.01,"13,242,016","27,743",0.21
206650,유바이오로직스,"8,180",-100,-1.2,"1,425,496","11,855,071,800","8,600","8,770","8,100","219,293,472,740",0.01,"26,808,493","421,805",1.57
005390,신성통상,"1,525",-20,-1.3,"9,234,698","14,463,427,000","1,550","1,615","1,525","219,155,294,750",0.01,"143,708,390","1,424,043",0.99
094280,효성ITX,"18,950",0,0.0,"24,936","475,860,400","19,150","19,300","18,800","219,027,890,000",0.01,"11,558,200","187,432",1.62
049950,미래컴퍼니,"26,100",-350,-1.3,"46,798","1,223,350,650","26,400","26,900","25,900","218,256,186,600",0.01,"8,362,306","534,267",6.39
121600,나노신소재,"20,100",350,1.8,"657,293","13,173,008,200","19,500","20,650","19,350","218,051,493,300",0.01,"10,848,333","275,871",2.54
045970,코아시아,"8,300",-250,-2.9,"226,050","1,878,934,070","8,500","8,620","8,200","217,915,371,200",0.01,"26,254,864","296,949",1.13
003560,IHQ,"1,490",25,1.7,"669,573","994,010,760","1,470","1,505","1,465","217,891,264,520",0.01,"146,235,748","2,771,966",1.9
012690,모나리자,"5,950",-100,-1.6,"621,525","3,714,770,540","6,010","6,110","5,920","217,598,967,250",0.01,"36,571,255","426,276",1.17
041190,우리기술투자,"2,580",0,0.0,"686,951","1,772,812,895","2,550","2,610","2,550","216,720,000,000",0.01,"84,000,000","1,641,969",1.95
031440,신세계푸드,"55,900",200,0.4,"8,158","452,409,900","56,300","56,300","54,900","216,471,632,000",0.01,"3,872,480","104,078",2.69
079980,휴비스,"6,270",310,5.2,"404,949","2,487,059,380","5,960","6,270","5,910","216,315,000,000",0.01,"34,500,000","775,945",2.25
217730,강스템바이오텍,"10,300",-100,-1.0,"559,816","5,790,145,050","10,600","10,600","10,150","216,088,201,100",0.01,"20,979,437","415,952",1.98
037710,광주신세계,"135,000",0,0.0,573,"77,204,500","135,000","135,000","134,000","216,000,000,000",0.01,"1,600,000","187,514",11.72
100130,동국S&C,"3,760",30,0.8,"2,708,106","10,616,174,235","3,755","4,120","3,650","214,857,680,000",0.01,"57,143,000","1,122,673",1.96
084650,랩지노믹스,"19,250","-1,000",-4.9,"1,173,865","22,890,086,400","20,350","20,600","18,950","214,520,517,750",0.01,"11,143,923","184,403",1.65
001940,KISCO홀딩스,"11,600",50,0.4,"4,307","49,565,250","11,550","11,650","11,250","214,326,008,000",0.01,"18,476,380","1,864,209",10.09
063160,종근당바이오,"39,050","1,350",3.6,"2,359,069","99,329,649,750","44,800","47,850","38,400","214,226,816,100",0.01,"5,485,962","378,296",6.9
900140,엘브이엠씨홀딩스,"4,190",0,0.0,"128,376","536,687,465","4,195","4,250","4,145","214,194,639,410",0.01,"51,120,439","905,083",1.77
161000,애경유화,"6,670",170,2.6,"82,976","545,280,640","6,550","6,670","6,470","213,706,800,000",0.01,"32,040,000","4,994,170",15.59
039860,나노엔텍,"7,970",150,1.9,"727,904","5,835,895,520","7,780","8,150","7,780","213,013,608,190",0.01,"26,726,927","189,655",0.71
234690,녹십자웰빙,"11,950",500,4.4,"870,047","10,145,804,700","11,500","11,950","11,200","212,139,698,200",0.01,"17,752,276","65,129",0.37
115960,연우,"17,100",50,0.3,"44,595","760,831,400","16,900","17,350","16,800","212,005,800,000",0.01,"12,398,000","1,467,006",11.83
005960,동부건설,"9,690",90,0.9,"39,844","384,591,540","9,600","9,800","9,550","211,990,310,250",0.01,"21,877,225","749,519",3.43
005420,코스모화학,"8,080",-30,-0.4,"206,719","1,680,633,490","8,210","8,240","8,070","210,975,466,000",0.01,"26,110,825","291,457",1.12
080160,모두투어,"11,150",-400,-3.5,"236,370","2,652,200,400","11,350","11,400","11,100","210,735,000,000",0.01,"18,900,000","2,564,907",13.57
298690,에어부산,"4,045",115,2.9,"430,002","1,705,809,740","3,835","4,100","3,825","210,623,150,000",0.01,"52,070,000","362,178",0.7
131290,티에스이,"19,000",-50,-0.3,"78,016","1,491,931,400","18,800","19,600","18,700","210,167,151,000",0.01,"11,061,429","969,361",8.76
123860,아나패스,"20,750",200,1.0,"55,563","1,158,269,400","20,750","21,400","20,300","210,149,775,000",0.01,"10,127,700","249,569",2.46
007690,국도화학,"36,150",200,0.6,"6,035","217,350,850","35,950","36,250","35,850","210,053,768,400",0.01,"5,810,616","1,579,906",27.19
054780,키이스트,"12,300",100,0.8,"123,190","1,507,080,500","12,100","12,450","12,050","209,977,801,800",0.01,"17,071,366","1,532,265",8.98
025320,시노펙스,"2,890",15,0.5,"2,634,178","7,599,318,735","2,890","2,945","2,835","209,701,659,920",0.01,"72,561,128","5,024,091",6.92
014620,성광벤드,"7,320",70,1.0,"197,922","1,456,715,310","7,270","7,510","7,200","209,352,000,000",0.01,"28,600,000","4,307,624",15.06
005810,풍산홀딩스,"26,700","-1,100",-4.0,"24,449","657,869,350","27,750","27,750","26,600","209,198,958,900",0.01,"7,835,167","543,470",6.94
042520,한스바이오메드,"21,100",650,3.2,"177,713","3,770,453,650","20,550","21,750","20,450","208,941,779,400",0.01,"9,902,454","1,321,286",13.34
054950,제이브이엠,"33,000",-150,-0.4,"27,329","903,061,150","33,350","34,100","32,350","208,919,964,000",0.01,"6,330,908","161,272",2.55
037070,파세코,"14,900",-500,-3.2,"341,673","5,109,712,950","15,400","15,450","14,750","208,600,000,000",0.01,"14,000,000","178,877",1.28
023160,태광,"7,870",-50,-0.6,"180,589","1,434,561,040","7,750","8,170","7,710","208,555,000,000",0.01,"26,500,000","4,031,906",15.21
251370,와이엠티,"28,150",-450,-1.6,"158,312","4,447,494,650","28,700","28,850","27,700","208,456,380,000",0.01,"7,405,200","48,016",0.65
306040,에스제이그룹,"63,200","2,000",3.3,"130,603","8,114,869,400","62,000","63,600","60,200","208,218,720,000",0.01,"3,294,600","110,596",3.36
225570,넷게임즈,"7,190",70,1.0,"67,016","477,143,550","7,150","7,220","7,050","207,351,202,080",0.01,"28,838,832","80,392",0.28
016710,대성홀딩스,"12,850",-450,-3.4,"148,580","1,893,231,650","13,000","13,100","12,450","206,749,548,150",0.01,"16,089,459","481,537",2.99
123690,한국화장품,"12,850",-200,-1.5,"119,623","1,538,339,000","12,850","13,050","12,750","206,473,800,000",0.01,"16,068,000","103,005",0.64
232140,와이아이케이,"3,250",130,4.2,"244,602","776,490,185","3,100","3,255","3,085","206,428,361,750",0.01,"63,516,419","1,129,191",1.78
229640,LS전선아시아,"6,730",-20,-0.3,"132,024","887,068,110","6,750","6,800","6,670","206,105,435,670",0.01,"30,624,879","699,325",2.28
104700,한국철강,"4,470",205,4.8,"222,663","984,767,750","4,225","4,550","4,225","205,843,500,000",0.01,"46,050,000","6,727,417",14.61
004310,현대약품,"6,430",90,1.4,"4,759,668","30,468,287,070","6,400","6,470","6,180","205,760,000,000",0.01,"32,000,000","328,457",1.03
004360,세방,"10,650",100,1.0,"15,133","159,146,900","10,550","10,650","10,350","205,637,548,500",0.01,"19,308,690","977,588",5.06
011930,신성이엔지,"1,155",5,0.4,"2,634,877","3,053,195,775","1,130","1,190","1,115","205,399,047,315",0.01,"177,834,673","3,123,384",1.76
015360,예스코홀딩스,"34,200",100,0.3,"1,139","38,954,600","34,100","34,450","34,050","205,200,000,000",0.01,"6,000,000","907,066",15.12
067900,와이엔텍,"11,250",0,0.0,"115,453","1,291,466,900","11,350","11,350","11,000","204,746,163,750",0.01,"18,199,659","1,149,373",6.32
080420,모다이노칩,"2,565",-5,-0.2,"75,432","191,639,315","2,570","2,610","2,510","204,485,960,430",0.01,"79,721,622","385,578",0.48
097955,CJ제일제당 우,"153,000","3,000",2.0,"53,905","8,270,613,500","151,500","156,500","149,500","203,097,249,000",0.01,"1,327,433","360,651",27.17
052400,코나아이,"13,050",0,0.0,0,0,0,0,0,"203,046,489,900",0.01,"15,559,118","948,543",6.1
248170,샘표식품,"44,400","1,900",4.5,"111,388","4,911,127,550","42,900","44,950","42,800","202,831,898,400",0.01,"4,568,286","280,796",6.15
045520,크린앤사이언스,"31,200","1,800",6.1,"732,928","22,448,967,450","29,800","31,400","29,700","202,800,000,000",0.01,"6,500,000","172,493",2.65
302550,리메드,"33,950",-750,-2.2,"138,265","4,728,559,100","35,000","35,000","33,750","202,533,681,700",0.01,"5,965,646","342,900",5.75
000970,한국주철관,"8,830",180,2.1,"104,588","918,494,890","8,880","8,910","8,620","201,328,415,000",0.01,"22,800,500","325,737",1.43
125210,아모그린텍,"12,200",-200,-1.6,"289,896","3,581,989,450","12,500","12,650","12,100","201,260,838,000",0.01,"16,496,790","107,118",0.65
031330,에스에이엠티,"2,010",-40,-2.0,"276,719","562,266,375","2,045","2,050","2,010","200,990,084,670",0.01,"99,995,067","5,477,297",5.48
061040,알에프텍,"9,130",910,11.1,"24,417,903","234,103,802,750","8,900","10,500","8,530","200,827,259,820",0.01,"21,996,414","745,462",3.39
051500,CJ프레시웨이,"16,850",0,0.0,"42,737","719,171,350","16,850","17,050","16,650","200,036,224,100",0.01,"11,871,586","1,929,424",16.25
071055,한국금융지주우,"34,100","1,300",4.0,"69,013","2,345,925,950","33,300","34,650","32,850","199,766,359,100",0.01,"5,858,251","964,320",16.46
006490,인스코비,"2,025",5,0.2,"637,828","1,276,674,805","2,070","2,070","1,980","199,726,236,000",0.01,"98,630,240","4,574,501",4.64
072520,제넨바이오,"2,120",40,1.9,"3,761,265","7,973,238,395","2,065","2,160","2,055","199,050,359,480",0.01,"93,891,679","319,127",0.34
161580,필옵틱스,"10,550",-50,-0.5,"129,687","1,370,781,150","10,650","10,750","10,450","198,974,065,550",0.01,"18,860,101","33,049",0.18
121800,비덴트,"5,830",130,2.3,"273,069","1,557,541,790","5,700","5,830","5,600","198,170,579,090",0.01,"33,991,523","1,307,934",3.85
018120,진로발효,"29,900",-200,-0.7,"1,779","53,327,400","30,100","30,350","29,850","197,971,488,000",0.01,"6,621,120","689,866",10.42
003580,넥스트사이언스,"6,220",-140,-2.2,"232,462","1,456,845,300","6,370","6,410","6,190","197,796,590,900",0.01,"31,800,095","1,718,518",5.4
075580,세진중공업,"5,150",990,23.8,"6,216,913","30,891,053,145","4,240","5,400","4,190","197,619,508,000",0.01,"38,372,720","168,797",0.44
263690,디알젬,"17,400",-100,-0.6,"151,529","2,648,555,200","17,400","17,700","17,200","197,065,614,000",0.01,"11,325,610","44,739",0.4
001270,부국증권,"19,000",600,3.3,"5,443","101,826,750","18,500","19,000","18,300","197,027,834,000",0.01,"10,369,886","105,335",1.02
016250,이테크건설,"70,000",-800,-1.1,"10,823","762,817,900","71,300","71,700","69,900","196,000,000,000",0.01,"2,800,000","74,079",2.65
054670,대한뉴팜,"13,600",800,6.2,"10,067,758","143,745,703,150","13,450","15,050","13,400","195,226,912,000",0.01,"14,354,920",0,0.0
074610,이엔플러스,"5,230",230,4.6,"896,173","4,607,106,770","4,990","5,340","4,955","194,670,625,910",0.01,"37,221,917","327,702",0.88
009155,삼성전기우,"66,700","4,300",6.9,"393,192","26,599,537,600","63,000","72,200","62,500","193,895,832,800",0.01,"2,906,984","469,952",16.17
086890,이수앱지스,"7,270",-150,-2.0,"452,921","3,302,658,840","7,410","7,480","7,180","193,565,872,840",0.01,"26,625,292","166,350",0.62
016450,한세예스24홀딩스,"4,825",165,3.5,"20,807","99,264,340","4,600","4,840","4,600","193,000,000,000",0.01,"40,000,000","800,166",2.0
058400,KNN,"1,455",45,3.2,"12,989,246","19,285,852,735","1,415","1,540","1,390","192,685,242,600",0.01,"132,429,720",0,0.0
950110,SBI핀테크솔루션즈,"7,770",0,0.0,"6,103","47,726,080","7,900","7,900","7,720","191,581,315,800",0.01,"24,656,540","3,929,464",15.94
084010,대한제강,"7,760",390,5.3,"232,840","1,789,729,730","7,370","7,760","7,370","191,258,655,840",0.01,"24,646,734","2,270,094",9.21
251970,펌텍코리아,"15,400",0,0.0,"63,804","999,623,750","15,400","16,150","15,300","190,960,000,000",0.01,"12,400,000","233,861",1.89
023910,대한약품,"31,800",50,0.2,"45,273","1,450,543,750","32,000","32,500","31,650","190,800,000,000",0.01,"6,000,000","996,508",16.61
228850,레이언스,"11,500",150,1.3,"35,369","405,053,100","11,250","11,750","11,250","190,796,661,000",0.01,"16,591,014","723,936",4.36
067990,도이치모터스,"6,800",120,1.8,"149,358","1,003,699,620","6,700","6,800","6,550","190,653,946,000",0.01,"28,037,345","1,098,075",3.92
070960,용평리조트,"3,950",55,1.4,"151,776","590,990,835","3,895","4,020","3,665","190,126,665,350",0.01,"48,133,333","953,997",1.98
000430,대원강업,"3,060",5,0.2,"25,705","78,327,280","3,055","3,120","3,015","189,720,000,000",0.01,"62,000,000","1,204,840",1.94
079940,가비아,"14,000",400,2.9,"195,238","2,740,256,400","14,000","14,250","13,850","189,499,576,000",0.01,"13,535,684","2,136,612",15.79
049070,인탑스,"11,000",200,1.8,"178,696","1,965,103,350","10,800","11,250","10,750","189,200,000,000",0.01,"17,200,000","5,307,003",30.85
136540,윈스,"15,500",-50,-0.3,"76,713","1,187,698,950","15,700","15,750","15,350","188,310,476,500",0.01,"12,149,063","1,031,590",8.49
289080,SV인베스트먼트,"3,530",80,2.3,"5,540,173","19,742,576,805","3,540","3,630","3,505","187,916,020,000",0.01,"53,234,000",0,0.0
044450,KSS해운,"8,100",50,0.6,"129,127","1,048,904,520","8,050","8,330","7,880","187,805,628,000",0.01,"23,185,880","1,765,200",7.61
104480,티케이케미칼,"2,065",-20,-1.0,"412,867","856,223,370","2,090","2,115","2,040","187,699,071,210",0.01,"90,895,434","2,404,273",2.65
091590,남화토건,"15,900",700,4.6,"343,413","5,432,123,850","15,150","16,200","15,050","186,666,000,000",0.01,"11,740,000","145,180",1.24
083450,GST,"20,000",950,5.0,"461,554","9,034,282,300","19,200","20,000","18,900","186,354,900,000",0.01,"9,317,745","1,169,407",12.55
057500,SKC 솔믹스,"3,025",25,0.8,"121,682","368,261,625","3,000","3,060","2,980","186,019,471,000",0.01,"61,494,040","681,307",1.11
201490,미투온,"5,950",50,0.8,"543,223","3,215,906,470","5,900","6,020","5,820","185,983,731,500",0.01,"31,257,770","1,433,943",4.59
009520,포스코엠텍,"4,450",-10,-0.2,"995,202","4,454,665,890","4,475","4,575","4,360","185,310,028,350",0.01,"41,642,703","818,123",1.96
089010,켐트로닉스,"12,700",150,1.2,"298,142","3,735,588,850","12,400","12,750","12,350","185,068,146,500",0.01,"14,572,295","626,450",4.3
123040,엠에스오토텍,"5,390",-100,-1.8,"668,022","3,662,793,680","5,430","5,600","5,390","184,795,319,940",0.01,"34,284,846","398,141",1.16
